PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,AGE,TFGender,REPEAT,MISSSC,SKIPPING,TARDYSD,EXERPRAC,STUDYHMW,WORKPAY,WORKHOME,ST034Q01TA,ST034Q02TA,ST034Q03TA,ST034Q04TA,ST034Q05TA,ST034Q06TA,ST300Q01JA,ST300Q02JA,ST300Q03JA,ST300Q04JA,ST300Q05JA,ST300Q06JA,ST300Q07JA,ST300Q08JA,ST300Q09JA,ST300Q10JA,ST270Q01JA,ST270Q02JA,ST270Q03JA,ST270Q04JA,ST038Q03NA,ST038Q04NA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST038Q08NA,ST250Q01JA,ST250Q02JA,ST250Q03JA,ST250Q04JA,ST250Q05JA,ST251Q01JA,ST251Q02JA,ST251Q03JA,ST251Q04JA,ST255Q01JA,PV1MATH_target
347.028,369.875,346.75,356.778,366.704,340.933,404.275,367.601,347.838,379.126,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
352.196,314.4,363.079,387.313,332.085,345.944,362.216,319.284,340.44,318.214,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
266.41,200.699,236.946,237.894,246.185,288.141,235.527,227.707,202.853,223.865,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
467.931,473.295,441.284,458.985,484.447,477.089,462.963,438.083,428.047,455.579,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
488.714,420.601,413.911,454.867,448.091,480.151,458.391,476.569,473.336,469.143,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
397.022,355.85,350.617,387.63,420.696,357.69,405.522,400.192,412.366,401.668,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
469.496,451.394,441.768,452.971,428.384,413.817,404.59,446.453,418.412,373.731,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
348.046,361.333,358.99,320.743,332.202,337.457,344.591,337.299,314.711,293.713,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
482.518,472.721,479.363,492.659,469.986,496.14,506.473,460.483,466.298,444.802,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
421.795,455.427,366.637,441.14,443.871,393.583,419.062,409.552,428.426,429.167,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
354.4,348.487,357.653,416.51,370.919,365.324,372.081,338.571,361.164,342.731,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
409.427,392.144,398.682,363.019,363.747,403.068,397.789,373.635,354.021,373.166,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
551.856,577.082,563.281,551.138,578.933,584.234,572.776,562.689,605.269,572.018,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
381.221,379.657,360.438,354.028,402.526,432.093,354.127,439.259,406.55,411.559,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
376.286,404.314,431.062,395.148,399.745,398.109,413.971,370.454,378.338,378.985,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
459.867,442.488,504.298,482.575,491.853,434.722,500.237,456.113,496.35,460.558,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
393.621,395.843,420.444,390.496,393.149,396.432,424.298,433.652,386.818,406.825,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
458.623,411.084,403.885,384.596,424.924,403.514,491.875,385.45,430.889,404.731,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
323.973,230.777,275.669,299.217,290.252,313.146,249.576,287.195,315.747,272.067,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
360.153,339.641,306.712,341.315,355.693,310.229,362.6,295.661,349.321,353.064,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
361.092,408.754,392.152,392.917,378.891,415.587,374.525,373.985,436.826,378.594,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
456.541,407.606,479.225,565.815,490.952,406.463,452.873,488.169,443.662,560.093,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
234.415,290.087,242.544,239.706,278.947,219.362,284.59,256.592,268.633,238.634,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
309.633,298.367,241.447,238.591,316.75,220.109,249.992,284.222,230.236,266.71,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
300.004,264.815,302.616,312.748,270.515,298.013,293.212,293.288,297.136,311.796,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
321.618,379.046,359.265,330.188,323.714,363.442,380.866,329.532,344.463,371.691,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
305.288,234.919,288.909,310.133,299.864,267.85,270.466,268.623,279.601,251.35,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
423.986,439.545,407.587,387.121,418.929,373.831,424.633,428.128,340.076,455.635,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
414.693,429.202,417.097,411.591,439.269,403.649,392.726,417.437,440.437,448.604,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
281.484,350.48,296.128,385.775,324.012,397.431,312.958,304.539,390.962,363.501,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
403.562,387.07,384.35,380.305,338.726,383.371,412.721,333.374,404.077,370.633,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
379.11,398.627,341.718,378.386,343.296,409.012,376.451,353.533,407.928,339.391,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
408.104,363.774,380.818,399.748,406.95,373.682,339.157,395.938,368.469,404.28,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
497.873,465.91,523.923,519.587,450.46,530.863,464.557,517.567,474.955,461.634,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
315.39,357.781,281.113,316.331,370.194,338.586,326.724,304.086,307.543,339.598,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
367.709,368.541,289.565,331.244,333.601,303.762,253.164,373.007,364.226,335.292,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
346.608,359.685,333.486,352.561,303.842,416.547,353.362,402.568,347.819,382.101,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
341.928,342.163,408.325,343.764,384.307,345.616,337.023,304.209,347.529,358.741,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
391.171,408.335,404.388,448.691,367.657,371.774,376.656,414.72,406.951,400.656,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
501.074,483.042,511.927,537.716,539.755,485.591,498.545,531.684,553.173,565.521,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
418.209,468.035,415.322,406.971,439.126,431.936,417.621,471.004,359.004,428.395,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
367.273,407.009,349.607,371.189,288.308,370.209,341.88,375.356,322.571,293.349,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
413.618,353.834,380.102,365.639,378.78,368.731,407.102,387.553,400.548,386.964,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
635.219,536.989,596.118,540.301,550.553,550.336,563.173,558.575,602.779,643.219,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
317.398,299.581,298.076,315.947,338.146,276.126,297.467,306.25,288.247,334.467,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
380.292,364.44,406.404,385.751,385.357,372.684,354.855,389.378,372.426,327.995,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
307.924,310.825,351.848,347.21,349.52,323.212,323.714,302.008,324.26,303.341,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
378.58,392.666,360.961,357.144,339.081,374.298,355.865,339.891,356.942,399.707,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
452.987,439.892,470.162,410.71,490.721,459.671,451.183,481.45,475.661,488.102,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
332.1,288.796,336.928,293.348,306.223,345.035,319.949,296.372,337.353,308.345,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
340.564,313.805,330.019,374.875,352.903,298.292,298.629,342.092,348.953,348.462,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
406.583,412.308,400.807,359.545,420.72,300.49,401.057,405.38,377.417,359.884,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
407.761,445.253,420.949,423.538,488.719,430.251,459.775,420.418,425.928,475.547,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
372.831,369.884,402.889,350.997,429.949,389.433,378.092,324.434,424.188,400.235,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
408.047,423.272,373.738,336.431,396.014,383.925,434.403,414.353,371.808,341.35,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
230.735,285.225,320.044,255.593,241.744,269.948,251.801,278.74,286.229,220.711,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
383.272,386.67,374.764,376.086,367.717,382.586,388.403,400.039,346.264,334.926,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
289.235,329.71,248.312,268.236,280.026,304.157,272.38,263.695,300.548,328.154,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
251.367,309.989,313.476,283.071,266.677,366.577,351.256,363.092,275.412,326.84,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
362.25,405.192,328.41,371.111,329.296,440.439,331.171,352.828,420.243,386.148,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
307.994,280.997,301.739,266.722,256.002,269.486,327.698,311.686,274.031,280.449,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
337.43,371.464,360.391,380.285,377.516,390.134,410.849,378.033,413.894,306.852,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
318.779,376.491,364.689,334.494,350.785,300.376,378.147,308.393,325.728,395.005,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
199.875,277.246,323.272,264.599,348.244,293.985,361.492,284.577,312.954,217.959,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
488.449,446.049,440.911,391.328,441.791,413.034,421.695,444.824,490.414,442.223,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
277.96,321.222,284.249,288.641,321.168,333.695,270.271,319.458,265.272,333.474,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
295.06,338.585,354.343,278.613,280.984,319.972,291.232,297.481,349.817,309.035,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
373.371,295.767,327.69,317.882,332.16,379.589,352.8,300.502,292.267,351.828,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
449.069,455.574,432.395,473.104,428.244,405.916,411.682,430.979,463.56,385.955,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
360.194,401.22,386.998,396.247,366.727,389.924,352.539,342.571,410.826,370.251,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
398.746,429.187,399.976,418.852,414.504,428.889,393.282,435.139,409.196,483.544,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
324.995,305.349,416.943,395.318,386.343,423.652,386.935,372.14,402.598,395.356,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
275.789,268.036,280.743,252.528,315.12,242.808,203.518,272.775,240.262,266.849,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
399.341,351.202,419.466,403.404,440.035,432.329,376.571,352.429,386.535,375.694,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
344.237,330.891,336.247,340.23,336.22,336.877,356.809,284.814,338.877,338.801,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
335.523,354.509,331.292,294.775,266.665,285.024,314.698,316.226,395.989,284.859,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
455.857,448.677,426.18,443.643,428.281,439.334,444.876,423.94,457.122,465.572,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
503.235,568.504,547.299,549.737,541.802,544.93,493.442,541.701,584.679,518.333,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
316.495,347.698,334.662,351.706,294.416,364.712,320.832,303.978,358.631,289.422,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
392.654,380.575,392.839,382.975,394.338,407.244,427.104,383.876,414.428,366.812,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
292.545,354.935,343.37,353.346,337.889,363.672,281.799,252.244,346.665,337.289,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
330.37,318.988,354.937,310.352,383.882,322.348,295.489,357.719,379.042,313.648,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
338.812,433.979,385.898,357.173,378.522,380.264,337.47,337.855,375.469,385.355,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
508.507,521.165,495.185,497.298,523.021,511.423,516.006,495.73,497.077,531.103,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
456.377,441.459,477.058,463.167,453.842,460.337,482.32,447.294,438.577,468.833,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
536.384,540.576,581.046,537.103,587.271,551.798,517.995,539.212,566.148,566.3,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
387.208,506.078,429.341,492.712,429.551,455.159,358.12,416.258,427.509,431.865,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
354.346,317.365,313.499,319.045,340.546,306.047,288.45,314.933,358.167,333.804,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
305.428,343.459,300.503,369.556,346.748,299.073,317.114,337.287,283.266,348.843,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
374.783,341.384,373.26,372.571,362.419,327.887,359.954,397.192,356.295,356.332,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
430.984,416.068,467.878,428.883,441.821,449.009,426.531,457.473,422.865,436.35,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
339.94,397.657,408.628,408.612,406.699,370.654,412.421,400.691,385.995,389.06,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
351.314,408.43,400.712,394.001,342.425,341.98,357.19,369.476,349.8,320.128,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
519.038,530.193,499.481,524.831,484.495,483.087,543.065,533.816,483.423,516.713,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
517.953,532.712,527.456,561.743,590.525,574.421,492.851,536.648,581.995,584.188,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
366.843,393.358,434.397,426.076,390.834,437.378,409.404,397.292,440.25,424.583,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
465.39,449.309,464.514,429.748,481.119,467.793,448.626,434.469,434.213,458.47,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
344.85,393.358,348.454,374.502,330.988,336.089,306.218,303.993,329.078,388.088,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
354.79,410.759,318.471,313.908,301.132,372.566,292.341,320.079,382.7,412.78,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
453.39,442.535,420.877,480.534,386.499,414.446,424.704,420.764,452.032,435.429,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
316.898,354.429,357.542,369.942,299.339,359.574,297.834,318.874,321.363,339.191,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
382.212,446.489,372.379,376.214,416.35,357.042,457.048,427.023,412.899,425.174,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
488.552,505.549,494.574,459.726,482.799,464.692,476.766,444.504,458.77,425.01,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
284.133,346.914,345.523,373.403,359.571,342.703,341.236,381.282,353.418,380.308,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
360.567,493.085,414.787,433.234,449.581,502.666,391.837,424.187,391.205,412.848,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
457.711,473.518,510.548,463.8,455.515,427.164,472.226,449.777,456.696,457.878,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
350.972,349.652,343.587,420.273,344.482,374.987,333.479,412.342,340.828,364.397,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
361.952,394.646,380.089,418.48,412.225,392.569,389.183,377.264,366.527,406.333,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
500.231,436.77,434.847,486.572,496.202,475.19,457.41,468.199,449.704,448.693,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
397.168,450.284,413.722,393.851,449.759,408.72,387.593,424.659,460.288,417.488,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
396.61,374.922,353.119,385.179,340.113,352.835,368.404,341.371,366.13,329.984,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
425.065,452.014,461.086,450.764,427.681,474.1,477.515,466.561,427.514,487.726,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
355.862,292.595,353.593,407.489,332.731,279.024,371.952,309.611,341.977,360.447,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
394.442,363.711,426.442,397.431,379.628,399.007,372.973,395.388,370.487,354.449,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
531.512,472.745,509.752,537.429,433.667,483.982,502.367,499.831,497.311,526.532,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
326.434,366.576,388.342,392.61,406.811,414.208,363.775,401.709,372.384,337.882,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
340.347,361.319,346.648,373.999,342.819,335.81,416.598,330.329,365.988,326.643,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
392.421,407.973,435.571,366.396,368.453,388.199,380.902,371.268,378.814,388.97,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
355.281,372.884,410.763,392.413,310.192,410.827,362.197,358.923,407.766,399.639,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
337.126,321.536,298.857,302.136,298.386,315.837,316.2,283.773,388.921,300.749,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
363.586,417.924,387.723,362.606,382.43,355.79,368.348,374.109,370.648,394.598,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
521.846,471.847,437.292,435.049,427.84,444.219,492.868,464.341,443.098,457.236,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
363.795,428.206,395.464,402.035,423.904,419.275,408.885,425.664,388.633,345.781,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
405.8,425.731,462.815,447.03,481.966,423.608,446.139,431.48,409.186,444.394,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
325.926,320.17,353.079,354.082,354.496,342.309,297.944,392.275,348.095,352.382,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
444.908,535.221,470.076,481.963,476.805,499.455,416.354,485.822,449.917,502.459,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
486.29,449.606,441.401,487.266,482.316,492.88,443.855,468.459,492.238,433.536,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
369.398,305.232,312.718,309.429,292.079,352.554,296.601,337.047,346.179,264.779,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
447.574,447.63,394.89,407.751,406.484,385.059,366.81,390.549,446.372,425.782,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
461.566,451.773,424.22,437.728,452.123,431.134,484.212,409.772,431.426,467.567,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
496.742,467.068,479.948,514.225,494.314,498.871,526.56,468.073,472.264,478.823,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
262.79,378.63,308.587,377.183,333.197,373.408,333.594,334.228,370.392,305.446,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
458.913,414.228,425.864,445.477,438.604,395.605,421.479,426.709,404.265,430.417,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
507.067,487.919,476.682,445.085,518.249,482.017,471.294,477.547,498.547,515.174,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
380.134,395.615,397.584,416.555,386.942,414.85,392.983,372.758,401.954,352.113,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
337.62,381.389,324.204,382.023,336.475,379.92,377.942,376.176,354.101,378.898,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
269.507,303.929,260.608,259.793,304.368,294.098,275.529,277.025,277.218,273.147,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
400.229,427.575,442.187,445.8,435.838,465.318,435.57,402.961,437.269,408.267,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
445.821,421.716,418.462,416.481,454.283,382.387,427.171,417.264,404.045,437.43,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
318.927,273.622,267.92,327.187,236.534,288.407,280.26,345.7,285.157,273.686,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
397.431,393.192,445.358,437.541,427.207,375.721,432.271,410.747,339.81,461.398,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
407.844,440.302,395.471,416.057,449.887,415.206,426.319,435.821,443.613,419.77,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
472.098,478.195,453.849,457.889,471.834,489.35,520.355,445.347,466.405,456.398,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
341.396,350.226,359.003,390.773,320.235,320.496,314.453,360.996,356.479,352.038,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
479.366,494.751,482.017,454.335,484.284,489.733,491.408,479.539,489.116,474.06,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
311.982,363.991,367.542,281.287,334.559,337.225,323.37,338.56,295.558,364.916,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
487.116,508.933,499.704,507.605,474.992,517.377,523.908,511.228,493.501,549.434,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
453.238,515.581,473.428,558.342,484.589,469.655,479.113,474.751,467.479,474.592,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
